X1,X2,X3,X4,X5,X6,X7,speaker
-11.849509145291,-11.843588173558,-17.7472359193558,62.1916485144723,-10.5073889740982,1.02380893186137,0,M1
-11.7897136789069,-11.8392061346825,-17.707800935828,62.2017557995696,-10.540618352109,1.03529327147016,0,M1
-11.7288360119494,-11.8350494650552,-17.6673545295036,62.2120054595935,-10.5738808928555,1.04645543010435,0,M1
-11.6668761444185,-11.8311181646761,-17.6258967003825,62.2223974945441,-10.6071765963377,1.05729540776395,0,M1
-11.6038340763142,-11.8274122335453,-17.5834274484649,62.2329319044212,-10.6405054625555,1.06781320444896,0,M1
-11.5397098076364,-11.8239316716628,-17.5399467737507,62.243608689225,-10.673867491509,1.07800882015937,0,M1
-11.4745033383853,-11.8206764790285,-17.4954546762399,62.2544278489554,-10.7072626831982,1.08788225489519,0,M1
-11.4082146685607,-11.8176466556425,-17.4499511559324,62.2653893836125,-10.7406910376231,1.09743350865642,0,M1
-11.3408437981627,-11.8148422015047,-17.4034362128284,62.2764932931961,-10.7741525547836,1.10666258144306,0,M1
-11.2723907271913,-11.8122631166152,-17.3559098469278,62.2877395777064,-10.8076472346799,1.1155694732551,0,M1
-11.2028554556465,-11.8099094009739,-17.3073720582305,62.2991282371433,-10.8411750773117,1.12415418409255,0,M1
-11.1322379835282,-11.8077810545809,-17.2578228467367,62.3106592715068,-10.8747360826793,1.13241671395541,0,M1
-11.0605383108366,-11.8058780774362,-17.2072622124462,62.322332680797,-10.9083302507826,1.1403570628436701,0,M1
-10.9877564375715,-11.8042004695396,-17.1556901553592,62.3341484650137,-10.9419575816215,1.14797523075734,0,M1
-10.913892363733,-11.8027482308914,-17.1031066754755,62.3461066241571,-10.9756180751961,1.15527121769642,0,M1
-10.8389460893211,-11.8015213614914,-17.0495117727953,62.3582071582271,-11.0093117315063,1.1622450236609,0,M1
-10.7629176143358,-11.8005198613396,-16.9949054473184,62.3704500672237,-11.0430385505522,1.16889664865079,0,M1
-10.685806938777,-11.7997437304361,-16.939287699045,62.382835351147,-11.0767985323339,1.17522609266609,0,M1
-10.6076140626449,-11.7991929687809,-16.8826585279749,62.3953630099968,-11.1105916768511,1.1812333557068,0,M1
-10.5283389859393,-11.7988675763739,-16.8250179341082,62.4080330437733,-11.1444179841041,1.18691843777291,0,M1
-10.4479817086603,-11.7987675532152,-16.7663659174449,62.4208454524764,-11.1782774540927,1.19228133886443,0,M1
-10.3665422308079,-11.7988928993047,-16.7067024779851,62.4338002361062,-11.212170086817,1.19732205898135,0,M1
-10.2776634526856,-11.80271522094,-16.6397679042471,62.4495624692864,-11.2511342698501,1.21185535390507,0,M1
-10.1918577827484,-11.8037037037037,-16.5724604748106,62.46460503053,-11.2894998277216,1.19562328074605,0,M1
-10.1005207892046,-11.8083264704387,-16.5013847231401,62.4810385282339,-11.3275651127718,1.23662735329504,0,M1
-10.0074261038528,-11.8097159947808,-16.4298398093076,62.4959115788047,-11.3652112246454,1.2344328085902,0,M1
-9.91063822095697,-11.8154822383769,-16.355835550359,62.5126092555878,-11.4037885437672,1.24261066770599,0,M1
-9.81730692107389,-11.8190365399714,-16.2844406034828,62.5262322990979,-11.4415461000119,1.23956885206085,0,M1
-9.72098379453115,-11.8240764464327,-16.2090578347144,62.5416667513937,-11.4794560520563,1.23089370138783,0,M1
-9.6222323894735,-11.8267698077825,-16.1361697705025,62.5578091268026,-11.5175763532329,1.24222764475624,0,M1
-9.52818977739368,-11.8315561542937,-16.0611517236315,62.5715746812849,-11.5547490101051,1.24813798089686,0,M1
-9.43280480572077,-11.8354842718271,-15.9812175283412,62.585691344845,-11.5898835284881,1.25585949988421,0,M1
-9.33176661639526,-11.8390694705686,-15.9014647620016,62.6030616417852,-11.6243670603652,1.24786352159694,0,M1
-9.229955546518,-11.8431169968199,-15.820061568355,62.6197925880738,-11.6581487694802,1.22898457402041,0,M1
-9.13020148102961,-11.8483266963776,-15.7439341049147,62.6370766328323,-11.6927759420241,1.22183044413943,0,M1
-9.03625489298967,-11.85186998345,-15.673711159688,62.6514044927954,-11.7281883652755,1.24322335756528,0,M1
-8.93602731601511,-11.8544607120465,-15.598934980428,62.6683114455007,-11.7620812928225,1.259728477906,0,M1
-8.83412253797185,-11.8598258010947,-15.5216727952598,62.6842827286643,-11.7966256022684,1.24633024361864,0,M1
-8.73325329447184,-11.864115194957,-15.4414750987071,62.6998949384034,-11.8283953253238,1.22814577578952,0,M1
-8.63081055586621,-11.8689920300047,-15.3690667028169,62.7173723303905,-11.8618623015268,1.21586311490689,0,M1
-8.52428182490863,-11.8716592389248,-15.2950049424138,62.7339949389683,-11.8931711091906,1.24798242195222,0,M1
-8.4231904834528,-11.8761855862268,-15.224518213501,62.7497291557227,-11.9265308773773,1.25219556142997,0,M1
-8.32069493162523,-11.8813464264936,-15.1523627562289,62.765872265433,-11.9569683516061,1.26060297448585,0,M1
-8.21625873395127,-11.8862072198781,-15.0854845542508,62.7807792068414,-11.9900961370094,1.26083789447523,0,M1
-8.114032557798,-11.89064279622,-15.0111768593361,62.796987782353,-12.0204920384774,1.26214856613515,0,M1
-8.01170233677326,-11.8956301153983,-14.9402298363637,62.8140733962573,-12.0503209462322,1.256389439615,0,M1
-7.91101520004067,-11.9009892735499,-14.8754746694231,62.8284828766543,-12.0821198154079,1.27925327187795,0,M1
-7.81261953580849,-11.9057176667288,-14.8053257191918,62.8433693141059,-12.1113182406136,1.29648213105587,0,M1
-7.7117622670711,-11.9091138675659,-14.7301641446235,62.8597220951316,-12.1379297781845,1.31206446037314,0,M1
-7.61193883833506,-11.9143888634708,-14.6543759284677,62.8735858200735,-12.1646515174623,1.30146566575726,0,M1
-7.51630324391801,-11.9224294082095,-14.5822573557239,62.8874101751591,-12.1928971017685,1.29088822236908,0,M1
-7.41769886861087,-11.9227834544931,-14.5031535424398,62.9022543055485,-12.2170765198629,1.29642169239546,0,M1
-7.31920729330826,-11.9296364642819,-14.4307129502539,62.9144378922158,-12.244064697609,1.30733454210654,0,M1
-7.22640446455301,-11.9366969424816,-14.3580871446404,62.9254898073306,-12.2709161823101,1.28201554459752,0,M1
-7.13235287140122,-11.9431426973718,-14.280953349262001,62.9390383474827,-12.2955217212027,1.28127220555923,0,M1
-7.04213563113212,-11.9485395873226,-14.2005274544027,62.9521488485588,-12.3197797660403,1.27203011765769,0,M1
-6.94727257835844,-11.9578183338135,-14.1309493388462,62.9625320974474,-12.346566010879,1.25354266574032,0,M1
-6.85564796457278,-11.9633890272765,-14.0590270505369,62.9730617547546,-12.3731342246624,1.2367400403301,0,M1
-6.76748710736053,-11.9694305774434,-13.9858332344851,62.9845062952231,-12.3967728579579,1.24690892967086,0,M1
-6.67976214280469,-11.9756969368331,-13.9139539875395,62.9956184230593,-12.4205485232068,1.2485381187196,0,M1
-6.58722688221239,-11.9861485322443,-13.8478387812855,63.0062865244381,-12.4441012997136,1.23770118448477,0,M1
-6.49591479843424,-11.9962284016516,-13.7820897655319,63.017282463186,-12.4666658193957,1.22408943792046,0,M1
-6.41246397686385,-12.0018145154457,-13.7113827461746,63.0262388513265,-12.488080761866,1.19592609538011,0,M1
-6.32861725382543,-12.0084763809104,-13.6566638424302,63.0362056383057,-12.5106429656742,1.16951937143793,0,M1
-6.24669547387864,-12.0147593468106,-13.5973550460633,63.0456806692311,-12.5326895768729,1.16076757098718,0,M1
-6.16461627099114,-12.021398731353,-13.5349502087111,63.0554464835432,-12.5508185766978,1.16327182146307,0,M1
-6.08463016623456,-12.0228267782805,-13.477655431854,63.065545444789,-12.5694218787951,1.13509469664876,0,M1
-6.00141629810381,-12.0299840148216,-13.4205988511006,63.0755591705782,-12.5869832635747,1.12323702686979,0,M1
-5.92228881771813,-12.0314457831325,-13.3659976050475,63.0831922909642,-12.6032360101447,1.10929772535995,0,M1
-5.8391839086303,-12.0328302803337,-13.318869458142,63.0926321319032,-12.6220287620242,1.08280508814442,0,M1
-5.75894706816012,-12.0354706590073,-13.2709290043437,63.102787634363,-12.638885725744,1.08185247318387,0,M1
-5.6805946147459,-12.0363274758669,-13.2238859799253,63.1093604234095,-12.6560045526692,1.06454267138879,0,M1
-5.6007833867114,-12.0379676794379,-13.1668143177492,63.1195041770457,-12.6700908839295,1.03465739187411,0,M1
-5.52376080976508,-12.0353337965081,-13.1103363665633,63.1273006512689,-12.6827572455787,1.04504555493422,0,M1
-5.44972746118087,-12.0350859415157,-13.0534678234739,63.1356224334751,-12.6942126875999,1.06258180400929,0,M1
-5.37476409152786,-12.0314103107225,-13.0078673060738,63.1440154994097,-12.7082824123498,1.05102310790278,0,M1
-5.29867803139421,-12.0275292449686,-12.9598486209253,63.1513904845825,-12.7198396963381,1.04758945769011,0,M1
-5.22658278684358,-12.0235252684437,-12.9110413524704,63.158441812256,-12.73263173651,1.03919051734364,0,M1
-5.15068792751879,-12.0227937911986,-12.8665445466818,63.1649480058066,-12.7462763571868,0.999706109953174,0,M1
-5.07791712560509,-12.0183697942261,-12.8208608837601,63.1722622698953,-12.7585278949836,1.00812402916871,0,M1
-4.99941131615068,-12.0178415490372,-12.7767473268602,63.1805001157937,-12.7727577539412,1.00577375606505,0,M1
-4.92322121114557,-12.0177838781285,-12.7311324058541,63.1867672094849,-12.7857877077932,0.981493625698293,0,M1
-4.84774326560814,-12.0157595219133,-12.6896237552178,63.1953306333632,-12.8000247403115,0.979177751794803,0,M1
-4.77066279181423,-12.0125964900389,-12.6493708165997,63.2035319901265,-12.8112365072103,0.977085500934822,0,M1
-4.701764582945,-12.0086809686001,-12.607871655398,63.2101459565407,-12.8224870791182,0.972689520388163,0,M1
-4.62858980224696,-12.0028456441801,-12.5747344935297,63.2179772253571,-12.8343733866549,0.974143324352262,0,M1
-4.55913442800739,-11.9958419896181,-12.5364589723168,63.2236472754591,-12.8443855308717,0.957001451657545,0,M1
-4.49082558080423,-11.9897289297838,-12.5048226661922,63.2284418122561,-12.8561169572806,0.952724879828738,0,M1
-4.41820220403414,-11.9806940278696,-12.4701932907439,63.2330758759369,-12.8654585147905,0.962743237365778,0,M1
-4.35254842153424,-11.9720428832065,-12.4331489671767,63.2369403351804,-12.8758395607747,0.950257344426934,0,M1
-4.28072260914262,-11.9650546489757,-12.4006483317235,63.2416488457346,-12.8861484192748,0.939962833048086,0,M1
-4.21076197899898,-11.9533298877648,-12.3654359773835,63.2479744011206,-12.8982481826038,0.926155931743853,0,M1
-4.13687097193274,-11.9441428724744,-12.3307227785968,63.2538503945459,-12.9105525336225,0.925357181186067,0,M1
-4.06770542083948,-11.9336292003457,-12.2865210490344,63.260651777292,-12.921359079073,0.91464135021097,0,M1
-3.99300188094149,-11.9279586418812,-12.2542692852987,63.2662566440163,-12.9366428865956,0.918638661537853,0,M1
-3.92230305186993,-11.9191242607561,-12.2128939386237,63.2727789921995,-12.9505432701269,0.89556131699795,0,M1
-3.8453932184434,-11.9083967939268,-12.1644830799993,63.2791153926536,-12.9643230587611,0.887544608815007,0,M1
-3.77469512367331,-11.8988870248928,-12.1226013477256,63.2859563147103,-12.9809000276775,0.871352244420721,0,M1
-3.70244381181547,-11.8909854325883,-12.0757640971763,63.293457373799,-12.9965442077734,0.851537627302459,0,M1
-3.63154722970645,-11.8822584854185,-12.0309711984365,63.3011527403567,-13.0146508396455,0.820543213642192,0,M1
-3.55894458283203,-11.8704087799863,-11.9794973423935,63.3104998898548,-13.0309913070002,0.812806952140489,0,M1
-3.48282779500562,-11.8617902270121,-11.9336068888776,63.318275916606,-13.050511525709,0.786116279463847,0,M1
-3.40430752546049,-11.8537735188292,-11.8839799140302,63.3279062240524,-13.0691942453358,0.787413394788719,0,M1
-3.32770118448477,-11.8467682826948,-11.8339429165325,63.3366431125345,-13.0889989776264,0.769503329774795,0,M1
-3.24434028660352,-11.8415819113303,-11.7835698913799,63.3461175221279,-13.1099274171228,0.761966063974604,0,M1
-3.16522353831642,-11.8329557894023,-11.7291831178441,63.3575905873847,-13.1305226532007,0.742449290834223,0,M1
-3.08656273476466,-11.8288242138738,-11.6785412253797,63.3683397443501,-13.1522243686419,0.736532515434452,0,M1
-3.00603731381221,-11.8208150181598,-11.6266742356204,63.380497969374,-13.1730764407842,0.712257299239151,0,M1
-2.92303458559978,-11.8165322894955,-11.5736546749586,63.3927578104259,-13.194214551596,0.702245324476528,0,M1
-2.8386616508227,-11.8063421618965,-11.5208835906213,63.4051438383633,-13.2153954778326,0.698309186111535,0,M1
-2.75583566332842,-11.7992236738798,-11.4687736035563,63.4172176187168,-13.2365031433752,0.683964437214399,0,M1
-2.6664656375149,-11.7939411090212,-11.4126526358599,63.432037573642,-13.2575576003028,0.664738052067624,0,M1
-2.57917040877999,-11.7902734990595,-11.3561677370523,63.4454247934071,-13.2806979818006,0.643683312716407,0,M1
-2.48952496342614,-11.7839715542903,-11.2964581250459,63.4589237964516,-13.302458723784,0.642634052383938,0,M1
-2.40176238004056,-11.7767046244048,-11.2381128451923,63.4717246482413,-13.3256745123956,0.6271241364897,0,M1
-2.30661266726541,-11.7721505431007,-11.1814794480312,63.4864902648569,-13.3507742361853,0.629992431046267,0,M1
-2.21052773682635,-11.7693074972181,-11.1204858251572,63.5012772891849,-13.3763595027084,0.63122566214224,0,M1
-2.11497398878213,-11.7655774151458,-11.0589296708635,63.516275905309,-13.4023740531747,0.616699992656985,0,M1
-2.01688916001559,-11.7626559684589,-10.995016182875,63.5324277136676,-13.4275712131225,0.623426589621496,0,M1
-1.92078502476855,-11.7580426346737,-10.9320449731415,63.5469315800473,-13.4541765938578,0.630086704059557,0,M1
-1.82490835352662,-11.755909206446,-10.8642369760335,63.5613085817249,-13.4793176079847,0.64193149532024,0,M1
-1.73096673614288,-11.753529787222,-10.7999022814182,63.5746795903728,-13.5077684013127,0.630336253593841,0,M1
-1.63314693372647,-11.7485812730528,-10.7290247911477,63.58842012212,-13.5324651065584,0.622670767458018,0,M1
-1.54077858550941,-11.7437890521298,-10.655695920108,63.6016125825383,-13.5587920740628,0.605080857890069,0,M1
-1.44229486158417,-11.7410691429572,-10.582470416123,63.6155861702789,-13.5836289744068,0.613540010958038,0,M1
-1.34755703545546,-11.7401421720638,-10.5109012703416,63.6278943622592,-13.6105634351753,0.616397742870215,0,M1
-1.25330983568592,-11.7347638091042,-10.4359987347421,63.6393782160993,-13.6366491564006,0.611159970402002,0,M1
-1.15421302650828,-11.7283902416982,-10.3592389247567,63.653830116528,-13.6619635786465,0.591286270256836,0,M1
-1.05636718463163,-11.7226574935466,-10.283668570202,63.6650819875847,-13.6881704596162,0.56906438694299,0,M1
-0.961377775518389,-11.717803195906,-10.2095551827563,63.6753498381713,-13.7153790972611,0.575638249199329,0,M1
-0.863383209349352,-11.7111104332944,-10.1317502358237,63.6859303882195,-13.742936867018,0.590912171894328,0,M1
-0.761213348471241,-11.7035213709974,-10.0523303339942,63.6963945232407,-13.7691843040234,0.586737837425652,0,M1
-0.663734431396472,-11.6980002711267,-9.97415015900451,63.7079613531482,-13.7966063409757,0.571167765294653,0,M1
-0.563053903377222,-11.6892704432357,-9.89379854156429,63.7191470805868,-13.82472816724,0.551419630702839,0,M1
-0.457544213421901,-11.6813328701586,-9.81227215472296,63.7316401470862,-13.852161331684,0.559483277695875,0,M1
-0.35390320776778,-11.6743951332757,-9.72937753828253,63.7416552285089,-13.8794575206593,0.535554877738803,0,M1
-0.252516281723236,-11.6647300877208,-9.65184394398974,63.7518098272132,-13.9084691508651,0.536342105411802,0,M1
-0.148694242511537,-11.654308881094,-9.5670796830077,63.7653211439287,-13.935169990793,0.532816667513938,0,M1
-0.048558453222171,-11.6481972898627,-9.48033727031896,63.7776720948491,-13.9592007410796,0.537352899643581,0,M1
0.0548320991419972,-11.6352646591994,-9.39328390919515,63.789131377832,-13.9845964448511,0.529437525065099,0,M1
0.160729895672705,-11.6241489728252,-9.31119973565147,63.8015395477833,-14.0098934133157,0.514834923378464,0,M1
0.26066476877976,-11.6129625675699,-9.2283337569688,63.8115781833381,-14.034778664588,0.510044735905648,0,M1
0.360605968176504,-11.6000939905896,-9.1471060613763,63.8228676732245,-14.0595394800016,0.487182711154039,0,M1
0.460547224057976,-11.585050186682,-9.07416834708736,63.8337923847288,-14.0843727653229,0.49666372946074,0,M1
0.562928224854411,-11.5713490247911,-8.99226588491801,63.8458854828597,-14.1058731691887,0.505767599229548,0,M1
0.663812493292439,-11.5562538762646,-8.91365060805811,63.8578895045724,-14.1270242714882,0.496828212992617,0,M1
0.767025796575896,-11.5422508034953,-8.84070340433464,63.8693334801936,-14.1510528753551,0.496764893611012,0,M1
0.869270951598236,-11.5290693575992,-8.75707957003824,63.8822029044448,-14.1711807002977,0.508445992126028,0,M1
0.970371500064958,-11.5119961703354,-8.6798225814651,63.8960780393021,-14.1922688786087,0.507609170860658,0,M1
1.07298792921334,-11.4958231802032,-8.6013208389112,63.9107021051859,-14.2136184682471,0.50678782641113,0,M1
1.17176825445241,-11.480958771796,-8.51457238235643,63.924345822107,-14.2319953230644,0.50284524878699,0,M1
1.27164935409712,-11.4633689751976,-8.4264898694638,63.9376671806777,-14.2505090403809,0.493053338529928,0,M1
1.38049926852275,-11.4476621535368,-8.3475584475737,63.9534203763013,-14.269930919176,0.487550822135236,0,M1
1.48314444839838,-11.4267659668209,-8.26436779466671,63.9672137777552,-14.2896674179136,0.503755839108897,0,M1
1.5876729421201,-11.4100741079649,-8.18496602443529,63.9821417879676,-14.3104465117855,0.512807178079406,0,M1
1.68991374781828,-11.3932825535616,-8.11029304277588,63.994703539898,-14.3325521495264,0.501170702500579,0,M1
1.78986426719536,-11.377394754828,-8.02994210315241,64.0081368512023,-14.3520563830568,0.493570851620265,0,M1
1.8919651037342,-11.3604495054762,-7.95352504250476,64.0221838126062,-14.3733463248211,0.493548709606358,0,M1
1.99716412767808,-11.3420942278255,-7.87637870751643,64.034651573947,-14.3923312377499,0.496171126136049,0,M1
2.09598647755579,-11.3254613955117,-7.80004812498941,64.0470749947751,-14.4091383254537,0.506358147074938,0,M1
2.19529098108327,-11.3074512960421,-7.72099791571349,64.0583923881179,-14.4252100949508,0.49822575816628,0,M1
2.28839701986568,-11.2919895051373,-7.64912488208813,64.0706115601647,-14.4405979473449,0.486955473087851,0,M1
2.37867661927598,-11.2745014375364,-7.57779229435322,64.0828442885466,-14.4540585972582,0.487948531114613,0,M1
2.47297115324872,-11.2565896779806,-7.50844243358808,64.0934514993871,-14.4664667107248,0.473621574907224,0,M1
2.55884415298324,-11.2390457469823,-7.43977999197917,64.1041051406752,-14.4794483701331,0.456580809878049,0,M1
2.64541089816368,-11.2198459661431,-7.37063918119736,64.1157772581182,-14.4902521478318,0.452290964137845,0,M1
2.72810843938341,-11.203999796655,-7.30364800976056,64.1255827811951,-14.5010869921317,0.450148102960365,0,M1
2.81608871491592,-11.1876467332057,-7.23981868401878,64.1372525262795,-14.5133860335858,0.446002293280012,0,M1
2.89820734414451,-11.1719430746898,-7.17064641124272,64.150570382797,-14.5247286756025,0.44612384841758,0,M1
2.9734298657358,-11.1559717915262,-7.10337535797197,64.1615557589006,-14.5390587384701,0.416321036607753,0,M1
3.05645722129022,-11.143054581194,-7.04086653223301,64.1768032467423,-14.5521930761019,0.417647693446077,0,M1
3.13315766582504,-11.1287453047069,-6.97369381887606,64.1907609622739,-14.5670308237168,0.421615463259508,0,M1
3.209963058987,-11.1191384949079,-6.90925920277453,64.2024743135693,-14.5827914188399,0.430166178073758,0,M1
3.28621908167127,-11.1092816836968,-6.84251176294489,64.2180971989223,-14.5988499709104,0.428286083857229,0,M1
3.36451442902411,-11.0998337089568,-6.78287806641474,64.2330967752868,-14.616658871774,0.414702240749213,0,M1
3.44064132761708,-11.0924417218805,-6.71783448844605,64.2485929089071,-14.634353334576,0.411656640627206,0,M1
3.51443551985721,-11.0869808912161,-6.65246301662346,64.2660769660922,-14.6516918306136,0.400845011551127,0,M1
3.58197188190173,-11.0820168437463,-6.5877041216907,64.2811472048532,-14.6665520591508,0.394453312546953,0,M1
3.65134235959308,-11.0737523370557,-6.52877066635035,64.2968445370794,-14.6823978897305,0.393741491987641,0,M1
3.72178915380227,-11.0632004247652,-6.46775179480228,64.3118284106891,-14.6951970469783,0.387691412626596,0,M1
3.79198611605353,-11.0558531171098,-6.40850095176769,64.3266234558487,-14.7053243635583,0.390538468924926,0,M1
3.85904970091336,-11.0491273674162,-6.35365111642067,64.3411618908828,-14.7143750811968,0.38845107575167,0,M1
3.92417213156423,-11.0399632284412,-6.29523494823175,64.3551037906902,-14.7191194595541,0.398774507311948,0,M1
3.98807771169064,-11.0300803212851,-6.24231152457933,64.3678035348143,-14.7230506837476,0.389540383757251,0,M1
4.05539813261485,-11.0194523240642,-6.19364151401668,64.3800244014031,-14.7247081151611,0.381009833991381,0,M1
4.1186810815695996,-11.0092420314168,-6.14469969893639,64.3921084619773,-14.7252191889923,0.386032738549133,0,M1
4.18735532848694,-10.9999132959404,-6.10299803997989,64.4020995938748,-14.7251836036128,0.386635543580793,0,M1
4.25514011037116,-10.9908751179119,-6.05704669592576,64.4147312174154,-14.72525618649,0.386886844141686,0,M1
4.3189526036636,-10.9816246137857,-6.01436547879281,64.4255269742825,-14.7270505933721,0.383440032987082,0,M1
4.38288653912415,-10.9702158281509,-5.97201057394133,64.4378820485882,-14.7293887222589,0.374321985551206,0,M1
4.44323087003429,-10.9637679833257,-5.93045950327329,64.450370031462,-14.7333754709414,0.373075424059106,0,M1
4.50743988612679,-10.9543761544067,-5.88568157298674,64.4646334423489,-14.7385416207728,0.386224617174747,0,M1
4.56601946463774,-10.9483590056428,-5.84222832257299,64.4793255723315,-14.7463412581409,0.390804116607075,0,M1
4.63052536446771,-10.9435918639396,-5.80000835973994,64.4973283287863,-14.7541755771327,0.393887617982478,0,M1
4.69192522551528,-10.9418285236586,-5.7593145578093,64.515027027943,-14.7662474934901,0.394668914758895,0,M1
4.75622207536193,-10.9404223928061,-5.71672987307881,64.5355021774864,-14.7784577974345,0.406054146261558,0,M1
4.81635487096064,-10.9359636577251,-5.67401442619987,64.5543381401838,-14.7908215139037,0.41374070120143,0,M1
4.87447890012935,-10.9351362694096,-5.63301910878394,64.574589158321,-14.8046153672355,0.419889346415197,0,M1
4.93115579053203,-10.9376758228413,-5.5956920791464,64.5947449996893,-14.8181230689283,0.418513434892877,0,M1
4.98488378266935,-10.9348852512723,-5.55317206943103,64.6158295064929,-14.831062929637,0.427170115059394,0,M1
5.04525460491756,-10.9399563373042,-5.51948395551263,64.6400485203825,-14.8463956529352,0.436195866447506,0,M1
5.10085308886743,-10.9419362400375,-5.47946226537655,64.6635430046487,-14.8614627850361,0.431835245341422,0,M1
5.15542699631155,-10.9444411118454,-5.4429572580053,64.6873865080575,-14.8782181892125,0.431630205773869,0,M1
5.20844463649252,-10.9504590513954,-5.40637910290953,64.7132198555121,-14.8957420116472,0.429392054857969,0,M1
5.26703172747248,-10.955325267314,-5.37248397245804,64.7375181739616,-14.9158018854603,0.437505634351753,0,M1
5.32334784990878,-10.9590999723225,-5.33609007054942,64.7651903817803,-14.9363691051124,0.42432865074927,0,M1
5.38088087935427,-10.963116149549,-5.30100147425143,64.7920093312773,-14.9570481645287,0.434699134089099,0,M1
5.44292195504945,-10.9697460446568,-5.27034845429538,64.819862459684,-14.980014403606,0.428605561486452,0,M1
5.50446054259231,-10.976972757415,-5.235570072131,64.8485560243789,-15.0033897050932,0.435525618648998,0,M1
5.56641559204469,-10.9832930597213,-5.19621716119047,64.8784524878699,-15.0268833985732,0.45145538553652,0,M1
5.63116861256559,-10.990286547032,-5.15984579668887,64.9078979772819,-15.0526708239427,0.449292076887014,0,M1
5.6936361479674,-10.9973865080575,-5.12255056795396,64.9383917667859,-15.0783294641294,0.439851049768695,0,M1
5.75721372127045,-11.0036414010472,-5.09105767655714,64.9687015855264,-15.1063247645999,0.431646416891194,0,M1
5.82146318042917,-11.0137657239365,-5.05871237410966,64.9962385689029,-15.1348494964386,0.431397432204204,0,M1
5.88401199735651,-11.0209996102554,-5.01914210993058,65.0269916233146,-15.1595584023859,0.437632047176046,0,M1
5.94604623839945,-11.0298985534261,-4.98755466309683,65.057406447167,-15.1862813843278,0.444982743915182,0,M1
6.01188856692593,-11.0396096905202,-4.95638661537853,65.0877189206898,-15.2131402685284,0.458238749654031,0,M1
6.07659634317862,-11.049721982162101,-4.9208284050407,65.1189881890431,-15.2378379340145,0.457849852292433,0,M1
6.14122306384469,-11.0590378956049,-4.89247431356932,65.1481724930665,-15.2640761640091,0.46279288744288,0,M1
6.20721603714436,-11.0661427708019,-4.86454052496908,65.1791656640627,-15.2925089951932,0.457821779381944,0,M1
6.27221233739459,-11.0771907884703,-4.84072272211208,65.2091669067267,-15.3217066296127,0.452932122300736,0,M1
6.33471636193155,-11.0876154406656,-4.81554262055253,65.2400201650484,-15.348929557894,0.450401606425703,0,M1
6.39975982693079,-11.0931887324262,-4.78920000677817,65.2740112065703,-15.3769480735883,0.4379042470868,0,M1
6.46179869972153,-11.1035315382486,-4.76183987708923,65.3057277210106,-15.4063297352561,0.446781500121442,0,M1
6.52604488276595,-11.1157747163054,-4.73121357441016,65.3382358124481,-15.4355464615141,0.445019120080886,0,M1
6.5928518010156,-11.1241720750795,-4.70493687831495,65.3714394568429,-15.4675414456702,0.430043945119437,0,M1
6.66132846434967,-11.1319852122979,-4.67586317139161,65.4038297776196,-15.5003136597021,0.420743903885585,0,M1
6.72386875208287,-11.1379431085806,-4.64549545580352,65.437197284214193,-15.5333597117019,0.402966013138348,0,M1
6.78816836968126,-11.146592502217,-4.6208907641819,65.4692460418326,-15.5673197431074,0.385928015860912,0,M1
